ID,Text,Offensive,HateSpeech,Vulgarity,Violence
179,@USER قاعد تشد وجهك وتلوي فمك وخشمك عشان تبان الغمازه مدري الحفره الي بوجهك  ونظام خالف تعرف عشان رتويت يحمار الغلط غلط على الانثى والذكر مو عشان العيال سوو غلط خلاص البنات يسون مثلهم وثاني شي الرجال ازعجوه برزقه وبالنهايه لو تعصر وجهك من هنا الى بكره ماراح تكون زين وتتميلح  URL,OFF,HS6,NOT_VLG,NOT_VIO
180,"#بايع_الكليجا

عطيتم الحرية وللإسف  تصرف غير لائق ابدا ....",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
181,@USER يقرف عمرك ياباسل,OFF,NOT_HS,NOT_VLG,NOT_VIO
182,"@USER 

امشي انت ي ماسورهه",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
183,"@USER الجوهره يتسع ل٦٠ الف !!!
٨٤ الف كذبه و تواردت ..",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
184,"روح روح ☝#ليلى_اسكندر &gt;&gt;اندمجت
""

m.inqtr
m.inqtr
m.inqtr
حساب تنزل فيه يومياتها والأماكن… URL",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
185,سحقا لك ولامثالك  URL,OFF,NOT_HS,NOT_VLG,NOT_VIO
186,@USER اللقطه الختاميه الي امس,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
187,RT @USER لما تكون بتتفرج ع الماتش وامك تقولك هات قناه زي الوان URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
188,الله يجعلني كليجا بس  #بايع_الكليجا URL,OFF,NOT_HS,NOT_VLG,NOT_VIO
189,"المشكلة دلوقتي يا جماعة ان بكرة مش الجمعة!
ولا بعده الجمعة!!
وخد التقيلة بقي بعد بعد بكرة كمان مش الجمعة!!!",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
190,"#كله_بيتعوض_الا
الفلووس ال بتبقا ف البنطلون ويتغسل بيهم",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
191,"احسه*
وبعد اقول فهمتو",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
192,@USER معلش يا زاتو كلنا لما بنكون مضايقين مش بنحب نتكلم وهي رخمة اما بتبقي زعلانة,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
193,احلام و اليسا ينعن ام الشخصيات الخرا متصنعات اكووووووووه ياربي,OFF,NOT_HS,NOT_VLG,NOT_VIO
194,@USER النت اهم حاجه بالدنيا,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
195,"@USER رجعوووووها لسعرها الاولي أفضل ,,, 16 ريال وقابلين بدون بيبسي 

نبغى عرض خرافي نفس لي راح اشتر وحده  والثانية بريال 

لا تخلونا نروووح للمنافسين لكم",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
196,"#بايع_الكليجا 
.
.
انتحار جماعي  URL",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
197,RT @USER الحيوان الي بالصوره شنو  عيوني اجعتني  URL,OFF,NOT_HS,NOT_VLG,NOT_VIO
198,موطن الورد .. غمازة حبيبي.,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
199,"صارت بامسي قتل تورغوت 

و السلطان الخرا يبي يعدم ارطغرل  URL",OFF,NOT_HS,NOT_VLG,NOT_VIO
200,@USER انتِ &amp; نوري &amp; ملاك &amp; نهال &amp; راين ( شهد ويسو ومنال بنت شهد طولهم وسط ) البقيه سنافر &lt; الفراشه مشكوك في طولها,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
201,برب بروح اشحنه URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
202,"RT @USER قالت مريم: "" ياليتني مت قبل هذا ""
ولم تعلم أن في بطنها "" نبي ""
.
.
بـعـض الكربات قد تحمل في طياتها كرامات

فلا تيأسـوا إن…",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
203,مشافيييح  مرة يفشلوو URL,OFF,NOT_HS,NOT_VLG,NOT_VIO
204,@USER لا حسبي الله قصدي امدحج مالت.,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
205,"@USER رخمه في عينك
 ياملافظ السعد ع قول الفنانه احلام",OFF,NOT_HS,NOT_VLG,NOT_VIO
206,@USER عيييب في بنات يشوفون ‍♂️‍♂️,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
207,@USER مساعد جزار بينفع,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
208,"#بايع_الكليجا
وباقي تقولوا حنا خفيفين والله الخفيفين أنتم لك أسبوع خاقين جعلكم العمى",OFF,HS6,NOT_VLG,NOT_VIO
209,@USER الجنسين خرفان ويفشلوننن ، تفو على هالاشكال,OFF,HS6,NOT_VLG,NOT_VIO
210,@USER على #Periscope: باك URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
211,اعطل ايشي تقعد عند حد بكنكن,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
212,@USER يمكن كذابه لا تتعاطفون من مقطع كذذب انا شفت سنابها غسلت يدي,OFF,NOT_HS,NOT_VLG,NOT_VIO
213,@USER جماعة الوزير ترا هذي الكويت مو وزير,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
214,"RT @USER ▫️ إزيها دلوقت !!
▪️ ماتت 
إسبوع وهي بتموت قدامى وأنا مش قادر أعملها حاجة 
لكن ورحمة أمى من النهاردة أنا مش هقف ساكت  htt…",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
215,"RT @USER إلى مدمني القهوة
صحتييييين☺️
#صباح_القهوة الطيبة URL",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
216,"الهندي قاعد يثبت للمعزّب إن الخروف صار صديقه حتى ما يذبحه  

الله يستر   عاد بـ 10 /10   URL",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
217,"أخيييي..
لمن...يغار
يقلب..
هالدنيا...نار
يعاتب..
بعد...بصرار
ابوسه؟؟
ولا طااااف..
ولا شي صار..
بووووح..",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
218,@USER شيء مخزي,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
219,"RT @USER عزيزتـي #آلحياة تمگيجـي بليز 
قرف يقرفك ، #مشنعكك !!",OFF,NOT_HS,NOT_VLG,NOT_VIO
220,@USER انا مش هرد هناا لينا جامعه تلمناااا,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
221,#بايع_الكليجا شكل الشباب والبنات وهم يبررون فعل الفاسدات الي عند البايع والله مقرف ويجيب لك سالفة بنت ترامب على اساس انه فعل راضين عنه ماكنه طلع هاشتاق يمنعون اللحوج و الدشير بالتغزل الفاحش زي الفاحشات الي عند الرجال,OFF,HS6,NOT_VLG,NOT_VIO
222,اكتر ناس بتغلط وحياتها كلها غلط هم اكتر ناس علي لسانهم الكلمه دي  URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
223,@USER والله صادقه ياروني بس الانفتاح بنظرهم والله يستر من اللي جاي,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
224,RT @USER الطريقه التانية pay pal بس دي اضمن من البين100 مرة شهر كامل مدفوع URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
225,@USER لا ابغير البضاعه دامها للرجال اببيع قنابل على الزوجاتفعاله وتنهي الضحيه بلحظه ولا تعطيه فرصه يتنفس,OFF,NOT_HS,NOT_VLG,NOT_VIO
226,@USER عزاه,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
227,كل شي ضدي اليوم,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
228,اشغلتو المسلم الله يشغل العدو ماقدر يبيع بسبب البهائم الي لا كرامة والا حشمة  #بايع_الكليجا,OFF,NOT_HS,NOT_VLG,NOT_VIO
229,"#صلاه_الجنازه_القادمه_انت 
 الله يضيق صدوركم  كرهتونا بكل شيء",OFF,NOT_HS,NOT_VLG,NOT_VIO
230,@USER على ماهوووو,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
231,يا جماعة لأ شوفوا لنا حل فى Alaa ده علاء لا آلاء .. علشان الإنسان بيحرج كتير بسبب الحوار ده ، اكتبوا اسمكم بالعربى يا جماعة,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
232,"#بايع_الكليجا
¥
خاص VIP
للقوارير 
المعرض الجاي السم الهاري مجاناً
.
لاحيا ولامستحى 
يارب سلّم سلّم",OFF,NOT_HS,NOT_VLG,NOT_VIO
233,@USER وينك انتي من الصبح ندورك,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
234,@USER وصلنا 2018 و في ناس متخلفه لسا تقول طروش بحر,OFF,NOT_HS,NOT_VLG,NOT_VIO
235,@USER يارب اربي كلب,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
236,حابه تويتر بشكككل,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
237,أستغفرك ياربي من الحال اللي وصولو له بعض بناتنا قليلات الحياء والأدب ،، ايش هذي الجرأه  و الوقاحه .. باقي شوي ويرمون أنفسهم في حضنه ... شدو على بناتكم ياعالم والمفروض هو يدبر أحد يبيع بداله وكفايه تميلح  #بايع_الكليجا,OFF,HS6,NOT_VLG,NOT_VIO
238,"@USER انصحك فيه مره  ، بخصوص دريكنقارد 
تعتبر هي السلسلة الاساسية ونير تعتبر الجانبية 
فيه روابط بسيطة باللعبتين هذي .",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
239,الجـو يخليك غصب تروقيين️️️️.,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
240,الي مو عاجبه لا يناظر URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
241,"للحقارة عنوان إسمه ليليان دَاوُدَ 
بعد ردي عليها وافحامها قامت بعمل بلوك ..
ينعل ابو القرف",OFF,NOT_HS,NOT_VLG,NOT_VIO
242,RT @USER خيانه,OFF,NOT_HS,NOT_VLG,NOT_VIO
243,@USER عسى مازعلت ياتحريات كلب,OFF,NOT_HS,NOT_VLG,NOT_VIO
244,صاحين من زمان مخرج الفلس مو حاط عليهم,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
245,هانت اليوم آخر يوم دوام,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
246,لا لا لا اليوم أنا  برأسي أحتمال شغالتك في المستشفى لا سمح الله أن جتني  URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
247,محد احسن من احد متجمعين عليه تقل غنم متجمعه على علف  URL,OFF,NOT_HS,NOT_VLG,NOT_VIO
248,"@USER انت اكتب حكمه البارح مب حكمه اليوم !
خصم يومين من راتبك",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
249,يا ظلّي .. يا رُوحيي,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
250,@USER مادري ليه ماانقرض مع اللي انقرضو,OFF,NOT_HS,NOT_VLG,NOT_VIO
251,@USER اي والله صدقتي .. تخسي,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
252,"RT @USER #خلك_جريي_وقول_طولك_وزنك
طولي:١٥٢
وزني:٥٠
واللي يقول سنفوره",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
253,"مزالي فايقة بكير ولسا معي وقت لنضع 
الاي لاييييينر ‍♀️‍♀️",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
254,"#بايع_الكليجا
وانا اللي مستغربة هالتجمهر بركن القصيم عند قسم المعمول والكليجا ،، استغربت شفاحة الاكل اثاريه شفاحة شي ثاني",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
255,@USER تم,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
256,لك انا الزلمة يحلفون بأسمي,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
257,@USER بعصب,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
258,@USER يووووووه تاني مارينامش عاوزة مش عاوزة,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
259,@USER هذا بنظرك زين ...,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
260,@USER ليتك تنطم يقال شوفوني يابنات انا احامي عنكم اسلوب غبي قسم,OFF,HS6,NOT_VLG,NOT_VIO
261,هو ميسي حقق مجد لبلده وانا مكنتش اتفرجت ولا حاجه  دا اولا ثانيا هو علشان رايي ضدك يبقا بتفرج ع كوره شراب معلش ابقي غطيها المره الجايه وانت نايم كويس علشان متبردش  وكسم ميسي لكسمك  URL,OFF,HS3,VLG,NOT_VIO
262,وزير النقل اليمني يفضح دور الإمارات في الإضرار باليمن وأهله، عن طريق منع مشاريع التنمية ودعم الجماعات والميليشيات الإرهابية، فضحنا الله لا يعافيه  URL,OFF,HS1,NOT_VLG,NOT_VIO
263,لما اشوف خويي ينضرب  URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
264,"@USER مع الاسف تفائلت فيكم لكثرة اعلاناتكم لكن الاعلانات شيء والواقع  شيء اخر
مكتوب ان التذكرة مستردة ويوم جيت الغي الحجز الموظف يقولي لايمكن الغاء الذهاب دون الغاء العودة علما بان موعد الرحلة بعد يومين
ورسوم الالغاء لكامل الرحلة 186 يعني تقريبا 21% من قيمة الحجز",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
265,@USER مهيا شوال سكر الله يخزيهم يا الله,OFF,NOT_HS,NOT_VLG,NOT_VIO
266,@USER من زين الجالكسي,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
267,"@USER لو في شى مخي
مستشفى شهر
قريب من عندنا",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
268,"المحاضرات كل يوم  لمدة ال 5 ايام بتبقي  الساعة  8 ونص  
اشوفك فيكوا يوم ياللي حاطيين الجدول -_-",OFF,NOT_HS,NOT_VLG,NOT_VIO
269,@USER اتكلمي معايا بتقاها اكتر من كدا لو سمحتي.,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
270,ويش ذا الحلم الكوميدي الاكشن الدراما السيره ذاتيه,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
271,@USER قصيمي ومكرش,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
272,آنيوو بنات أنا عضوة جديدة ممكن دعم ️ + راح أردها,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
273,"اول ميد DONE  
اللي بعدوو  URL",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
274,"@USER ""رزقهم يجي معاهم""",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
275,"RT @USER #بعزيمه_الرجال_الدوري_للهلال شف خصم الهلال ووسع صدرك 
بإذن الله نحتفل بالدوري رقم 15 وفِي مباراة ال…",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
276,عاد من زينه  URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
277,@USER مكان الطقه صار ازرق ينعالل,OFF,NOT_HS,NOT_VLG,NOT_VIO
278,@USER دائما مواضيعهم تافهة مثلهم,OFF,NOT_HS,NOT_VLG,NOT_VIO
279,RT @USER وسع وسع وسع لبزاز البقره الحلوب سماح اجمل بقره علي تويتر الكل يعمل ريتويت للبقره عشان اخلي المعرص حسام جوزي يصورني أكتر…,OFF,NOT_HS,VLG,NOT_VIO
280,@USER حتى العطور,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
281,@USER أتوقعك رأسك بينفجر من الحقد,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
282,@USER شلون الله يرحمها وانت تقول انها هندوسية مب مسلمة .... صحيح انك,OFF,HS2,NOT_VLG,NOT_VIO
283,@USER وين الرجاجيل قبيلتي. ما نشوفهم,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
284,"بشره للبنات راح تكونو مع أبو جهل و قوم لوط الله يمحيكم يامخفة
#بايع_الكليجا URL",OFF,HS6,NOT_VLG,NOT_VIO
285,@USER اقراء كلامه حرف حرف,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
286,@USER حسبي الله ونعم الوكيل شكلهم ناويين يطيرون سييرا  .,OFF,NOT_HS,NOT_VLG,NOT_VIO
287,@USER اهنيك صباحي صاير ممسوح بتراب بعد ماشفت المقطع حق التجمهر,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
288,شكل انا الوحيده الي ما احب المأكولات البحريه ولا اللحم,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
289,@USER ☹️هين ي ام شعفه,OFF,NOT_HS,NOT_VLG,NOT_VIO
290,@USER الكارثه وجود الغيامه في الاعلام,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
291,@USER هالنوعيه انت تقتنع فيها بس غيرك اوعى من كذا,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
292,@USER وربي غباء خير,OFF,NOT_HS,NOT_VLG,NOT_VIO
293,#بايع_الكليجا الحمدلله الذي عافانا اجتمع قلة الدين مع قلة الأدب وقلة الحيا يعععععع الله يفشلكم,OFF,NOT_HS,NOT_VLG,NOT_VIO
294,@USER اشوى,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
295,عز قول لرايد ينتبه للخصم ويحضر الفقرات لايختفي  #حياتك23,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
296,@USER مالك دخل فيه يصور الي يبي يععع,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
297,@USER لا مش هقول,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
298,"#بايع_الكليجا
اقووووووووووول ترا غثيتونا  اعوذ بالله من بعض الفضاوه في هالناس خلاص قروشه قسم بالله",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
299,@USER وي وي وي   لا مررره مو لهدرجه  فشلتوووونا حسبكم الله يامشافيح,OFF,NOT_HS,NOT_VLG,NOT_VIO
300,لا يمدحك غيري ترااااك أنتِ لي أناااا,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
301,لآن المسجد بأسم لي خلفك ياتيس  خطيب جمعه يطرد اليمنين والمصلين غير السعوديين من المسجد ويقول ان المسجد مخصص لابناء القبائل من السعوديين رفيعي النسب فهل يوجد رجل بينهم رشيد URL,OFF,HS1,NOT_VLG,NOT_VIO
302,"ياساترررررر 
صدمة الموسم والقرن
رينز يفوز على سترومان ويروح المينيا",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
303,"@USER طبعا بعد ماشفت اليوتيوب
انقهرت على شخصية سامي بالفيلم مسوينه ولد مهزوز وهو بالحقيقه رجل والرجال قليل 

#سرب_الحمام",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
304,@USER يا زينك ساكت,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
305,امتحانها شرات ويها,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
306,@USER لااااااا كذا كثيييير,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
307,"#بايع_الكليجا
اقسم بالله البنات هالأيام مصاختهم زايده وذرة حيا ماعندهم انا اتبرأ من هالفئة .",OFF,HS6,NOT_VLG,NOT_VIO
308,"RT @USER أوفر اللي قاعد يصير

#حياتك16",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
309,"RT @USER - انتباه يا مجنده 
= لا مش انتباه انا مخصماك  URL",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
