ID,Text,Offensive,HateSpeech,Vulgarity,Violence,translated_tweet
8993,"اليوم رحت جامعة الزاهر ‍♀️
ونحن نزعل لو نادونا الدكاترة ياشباب",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"Today I went to Al Zaher University. We get upset when the doctors call us, guys."
8994,"لا تجعلي فكرة سيئة تسيطر عليكِ لأنكِ سيدة أفكارك و ليس العكس .. 

مساءك حب و قوة",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"Don't let a bad thought control you, because you are the master of your thoughts, not the other way around.

Good evening, full of love and strength."
8995,@USER يا اخوان في #وزارة_التربية بمنطقة مبارك الكبير من الصبح اليوم اذاعة مدرسة معاذة العدوية شغالة ولا خلتنا ننام ونتهنا بعطلتنا وليش شغالة في يوم عطلة!!!,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER Brothers, in the #Ministry_of_Education in Mubarak Al-Kabeer, the radio station at Muatha Al-Adawiya School has been on since this morning, and it hasn’t let us sleep or enjoy our vacation. Why is it on on a holiday!!!"
8996,"عندك هيدا المغرد يلي بتكبر الخسه براسه 
لأنو اوجدلها  البيئة المناسبة من ال   للتغذى وتكبر اكتر ف اكتر، و النتيجة لمن يحك راسه بتطلع ريحة",OFF,NOT_HS,NOT_VLG,NOT_VIO,"You have this tweeter who makes lettuce grow on his head because he created the right environment for it to feed on and grow bigger and bigger, and the result is that when he scratches his head, a bad smell comes out."
8997,@USER شمس  تطلع  خبر  يباااا,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER The sun is shining, dad"
8998,@USER انا بقول تقومي بالهدوء يالا كدا,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER I say you calm down now
8999,@USER سوري ضغط المحاضره خلاني أصرخ,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER Sorry, the pressure of the lecture made me scream"
9000,#بايع_الكليجا الحين بيصير مشهور بس عشانه حلو طيب انا حلوه بعد تعالو صوروني وبنشهر  ، قسم بالله نظامكم زبال,OFF,NOT_HS,NOT_VLG,NOT_VIO,"#Baie_Al-Klija will become famous now just because he is pretty. Okay, I am pretty too. Come on, take a picture of me and we will become famous. I swear to God, your system is garbage."
9001,@USER ياكرهي للحركة ذي. تقهر‍♀️,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER I hate this movement. It's annoying.
9002,@USER الله يرزقنا,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER May God provide for us
9003,"@USER ما شاء الله عليك
انا وصلت ربعها بعدين خلااااص",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER Masha'Allah, I've reached a quarter of it, so that's it."
9004,RT @USER بعض البشر أخلاقهم في غيبوبه مدى الحياة,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,RT @USER Some people's morals are in a lifelong coma.
9005,@USER واشبك تبغي تبكي انحشرتي روحي جيبي لك ضفدع من المستنقع  ع اساس ماخده الدوري بالمرجله الله يخلي احمد عيد لكم سلمكم الدوري وترك المنصب بعدها حقق طموحه هههههههههههههههههههههههههههههههههههه,OFF,HS3,NOT_VLG,NOT_VIO,@USER Why do you want to cry? You're stuck. Go get yourself a frog from the swamp. You took the league by being a man. May God keep Ahmed Eid for you. He handed you the league and left the position after which he achieved his ambition. Hahahahahaha.
9006,RT @USER هسي محمود ذنبو شنو تشيل حالو في القصة دي  URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"RT @USER Now, what is Mahmoud’s fault? Why are you putting him in this story? URL"
9007,@USER ده انتى شكلك مشكله,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER You look like a problem
9008,"@USER عينات عايد واجد ومتعودين نشوفهم لكن
 المصيبه رئيس الهيئه يوافقه الرأي ؟!
وش خليت لنصراوي احمق من ردك هذا",OFF,HS3,NOT_VLG,NOT_VIO,"@USER Eid samples are very common and we are used to seeing them, but the problem is that the head of the authority agrees with him?! What did you leave for the foolish Nasraoui with this response of yours?"
9009,@USER اكبر نصابين موبايلي,OFF,HS5,NOT_VLG,NOT_VIO,@USER The biggest Mobily scammers
9010,ياكرهي للي يعطيك وقت وموعد واخرتها مايمشي مع الوقت,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"I hate the one who gives you time and an appointment, but in the end, he doesn't go with the time"
9011,"RT @USER اخترت فحول واخترت ديوثين ولسه بختار تانى من كل الميول 
دلوقتى جروب الساديه
( خاضع _ خاضعه_ ملكه_فحل)
وطبعا مفيش دخول…",OFF,NOT_HS,VLG,NOT_VIO,"RT @USER I chose stallions and I chose cuckolds and I'm still choosing others from all orientations. Now the sadism group (submissive_submissive_queen_stallion)
And of course, no entry…"
9012,RT @USER المفروض تكتب بالبايو فاقد بدلا من ناقد,OFF,NOT_HS,NOT_VLG,NOT_VIO,"RT @USER You should write ""missing"" in your bio instead of ""critic"""
9013,@USER مشوار الكويت تعال  أنت,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER Kuwait trip, come on"
9014,ظهري يحتاج تفكيك .,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,My back needs to be dismantled.
9015,سبحان الله توه يقوم الضمير بالحياء والحشمة وترا الحياء ليس محصوراً على المرأه للجنسين #بايع_الكليجا,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"Glory be to God, the conscience is now based on modesty and decency. Modesty is not limited to women, but to both sexes. #Baie_al-Klijah"
9016,"#بايع_الكليجا
الله يهديكم عيب اللي صار
حتى لو عجبك اذكري ربك  ولكن مالك حق تصورينه أبدا اصلا كيف جاتكم جراءه وتصورون الرجال عادي والله كأنه من محارمك .",OFF,HS6,NOT_VLG,NOT_VIO,"#Baie_Al_Klijah
May God guide you. What happened is shameful.
Even if you liked it, remember your Lord, but you have no right to photograph it at all. How did you dare to photograph the man normally? By God, it's as if he is one of your relatives."
9017,@USER جب,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER Jab
9018,#بايع_الكليجا .. صحيح انه وسيم بس مو لدرجة ارز نفسي له عشان اصور معه ليه وانا مجنونه وبايعه عمري الحمدلله بس,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"#Baie_Al-Klijat.. It is true that he is handsome, but not to the point that I would sacrifice myself for him so that I could take a picture with him. Why am I crazy and selling my life? Thank God."
9019,@USER الفيديو يصف الواقع ،، لاتعليق,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER The video describes the reality, no comment"
9020,@USER هذا الزهراني حفيد بني صهيون لادين ولا مذهب عاش عبد وبيموت عبد ابن عبد مدعوس الراس والكرامه,OFF,HS1,NOT_VLG,VIO,"@USER This is Al-Zahrani, the grandson of the Zionists, he has no religion or sect. He lived as a slave and will die as a slave, the son of a slave, his head and dignity trampled on."
9021,"اللي بصراحه لا تخلين الذكور واشباه الذكور وما الى ذلك يكسروك حبيبتي 
 علييييه",OFF,HS6,NOT_VLG,NOT_VIO,"Honestly, don't let men, pseudo-men, and the like break you, my love."
9022,@USER اااييييي,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER Ayyyy
9023,من الحين اقول شوفوا التحفه الفنيه الي بتطلعها نتفليكس للعرب بدال المسلسلات  URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"From now on, I say watch the masterpiece that Netflix will release to Arabs instead of the series URL"
9024,#افضح_معنفك ٢ابتدائي اخذت كف على خدي اليسار ماشي220  من سرعته كنت ماسكه المرسمه ومخدده و دخل طرف المرسمه بعينيوالسبب اني ماحليت الواجب؟؟؟؟؟ المتسبب: استاذه جميله الطويرقي,OFF,NOT_HS,NOT_VLG,NOT_VIO,"#Expose_Your_Abusive_2nd_Elementary_I_was_slapped_on_my_left_cheek_while_he_was_going_220_degrees_of_speed. I was holding the drawing board and scratching it, and the edge of the drawing board got in my eye. Is the reason because I didn’t do the homework?? The perpetrator: Ms. Jamila Al-Tuwairiqi"
9025,@USER دماااار نفسي,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER I am destroying myself
9026,@USER امحق من فخم,OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER You are more despicable than luxury
9027,فوق ثقالة الدم تطلع نشبة بعد  URL,OFF,NOT_HS,NOT_VLG,NOT_VIO,"Above the weight of blood, a prick appears after the URL"
9028,"-٨ خو الكلب  
@USER",OFF,NOT_HS,NOT_VLG,NOT_VIO,"-8 The dog's brother
@USER"
9029,@USER مشاهدي بداية ... القناة السخيفة,OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER Viewers of the beginning...the silly channel
9030,@USER لحوووول الله قاعده اسولف معاها في البيي,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER I swear to God I'm chatting with her online
9031,موضوع الساعه 9 ده مش نافع,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,This 9 o'clock topic is not useful
9032,عنجد  URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,Really URL
9033,"@USER بسم الله عليك يا بنت الهيلا ️
اقول حظي طاره يعني مفحط يعني راعي تفحيت تكحيس و موتره كابرس يعني سريع و ما يقدر يلحقه راعي الدوريه",OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER In the name of God, you are a girl of high spirits. I say my luck is flying. I mean, I’m a drifter, I mean, a person who does a lot of swerving and his car is Caprice, which means it’s fast and the patrol driver can’t catch up with him."
9034,@USER وش سالفتها دعة ربي يرزق البنات رزقه حلوه مثل وجهه الرجال وجماله وانت تفكيرك وسخ ونعال هذي كل سالفه,OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER What's up with her? May God bless you with beautiful girls, just like a man's face and beauty. Your thinking is dirty and shameless. That's all there is to it."
9035,@USER وبعد العصر عذااااب أحس نص يومي رايح بطريق الملك عبدالعزيزاختبار للصبر,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER After Asr, it is torture. I feel like half my day is spent on King Abdulaziz Road. It is a test of patience."
9036,@USER سالتهم امس ومايردون,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER I asked them yesterday and they didn't answer
9037,@USER شسويت,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER What did you do?
9038,@USER احوول,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER I try
9039,@USER بشوف ماشفت,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER I see what I haven't seen
9040,"RT @USER عنجدد 
كيف لو كان 31 يوم؟  URL",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"RT @USER Seriously
What if it was 31 days? URL"
9041,عارفين وحيد القرن انا وحيدة اكتر منو,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"You know, unicorns, I'm more lonely than them."
9042,"RT @USER لليوم الثاني وضع الطلاب مع إغلاق الباب
ويستمر العناء مع الأجواء البارده URL",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"RT @USER For the second day, students are placed with the door closed. The struggle continues with the cold weather. URL"
9043,#بايع_الكليجا مزيون ماشاء  الله عليه .. بس اللي مسوينه هالبنات المشافيح اوفر والله وقلة حياء,OFF,HS6,NOT_VLG,NOT_VIO,"#Baie_Al-Klijah is very pretty, thank God.. but what these wicked girls did is more expensive and shameless"
9044,@USER  حرام وصلت عشرة آلاف ورميناها مالقينا أحد يستقبلها,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER It's a shame that ten thousand were received and we threw them away. No one was there to receive them.
9045,RT @USER النفسيه محتاجه احد يجلس جنبي وكل شوي أصفقه كف واقوله : يرضيك اللي أنا فيه هاه يرضيك . #قروب_امير_للدعم,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"RT @USER I need someone to sit next to me, and every now and then I slap him and say: Are you satisfied with what I'm going through? Yes, are you satisfied? #Amir_Support_Group"
9046,@USER وانا اقول ليه هالزحمه,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER And I say why all this crowding?
9047,@USER انا بئا المنطق بتاعكو دا ماعرفوش,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER I don't understand your logic
9048,@USER اضحك ع اللي يقول صباحك انا وانتي راده,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER Laugh at the one who says good morning to you and me
9049,"@USER والله الناس مب بهايم بلا عقل تُقاد ... كلن وهواه
... أنا طرحت تجربتي وتجربت عيلتي اللي ملوا من استغلال أغلب الأطباء بكل التخصصات
وهذا لا يعني أنه ما يوجد الجيد والشريف
.... لكن للأسف يكثر الخبيث",OFF,HS5,NOT_VLG,NOT_VIO,"@USER By God, people are not mindless animals to be led... each according to his own whims.
... I presented my experience and the experience of my family who are tired of being exploited by most doctors in all specialties.
This does not mean that there are no good and honorable ones.
... But unfortunately, the evil ones abound."
9050,"#بايع_الكليجا استغفر الله العظيم جد جد شي مخزي أنا تفشلت وانا اشوف المقطعلاي حال وصلنا،أول مره تشوفون واحد وسيم؟!اش صاير بالدنيا ،،مو مصدقه الي قاعد يصيرأجل لو تروحون العراق وتشوفون الجمال هناك وش بتسوون لا إله الا الله 

أخجلوا ذا الخزي واصل للترند",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"#Baie_Al_Klijat I seek forgiveness from Allah the Almighty, this is really, really shameful. I was embarrassed when I watched the clip. What state have we reached? Is this the first time you see a handsome man?! What is happening in the world? I can't believe what is happening. If you go to Iraq and see the beauty there, what will you do? There is no god but Allah.

Be ashamed. This shame has reached the trend."
