ID,Text,Offensive,HateSpeech,Vulgarity,Violence,translated_tweet
121,RT @USER الهندي قاعد يثبت للمعزّب إن الخروف صار صديقه حتى ما يذبحه  URL,OFF,HS1,NOT_VLG,NOT_VIO,RT @USER The Indian is proving to the host that the sheep has become his friend so he won't slaughter it. URL
122,@USER كبيه الله لايسامحه كلب يعاملنا على انحن دجاج,OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER May God not forgive him, he is a dog who treats us like chickens"
123,@USER الله ينقص ويزيد,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER May God decrease and increase
124,@USER احسن,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER better
125,@USER صوت اللي تصور,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER The voice of the person who filmed
126,@USER طيب ليش حاطه التسليم قبل الدفع  المفروض ادفع بعدين استلم بس طريقتها مضحكة و غبية,OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER Ok, why did you put delivery before payment? I am supposed to pay then receive it, but her method is funny and stupid."
127,انا مش عارفه اي عدم الحياء الي الناس بقت في ده,OFF,NOT_HS,NOT_VLG,NOT_VIO,I don't know what shamelessness people have become
128,عنز,OFF,NOT_HS,NOT_VLG,NOT_VIO,Goat
129,@USER هههههههههههههههههههههههههههههههههههههههههههه خططي وارسمي عليه لاتخلينه يضيع,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER HAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAH
130,@USER اي,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER Yes
131,"يالله صباح خير الواحد يرسل شي جميل تخيل بس تبدا يومك بالاهلي اي شوم بالله عليك 
#الاهلي",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"Good morning, one sends something nice. Imagine starting your day with Al-Ahly. What a bad omen, for God's sake. #Al-Ahly"
132,غالبيتكم عملاء لذا الاحتلال جاثم فوق رؤوسكم URL,OFF,HS3,NOT_VLG,NOT_VIO,"Most of you are agents, so the occupation is sitting over your heads URL"
133,@USER لا عاد هو يسوي نفسه انا المز,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER He no longer pretends to be me
134,@USER نتعوذ من الشيطان,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER We seek refuge from Satan
135,"RT @USER #اصدقا_الوناسه_وينهم
 اداع 4768940000مليون في حسابك
اقروا الرقم زين وقولوا امين بلاش حسد",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"RT @USER #Where_Are_The_Funny_Friends
Deposit 4768940000 million into your account
Read the number carefully and say Amen, no envy"
136,"اللي يشوف كلام هيلاري راح يحط  بفم كل واحد ينكر وجود مؤامرات ضد دولتنا والدول المجاورة وما ان تنتهي مؤامرة تكون دستة مؤامرات جاهزة ضدنا
طبعا اذنابهم بيننا تعتبرهم هو الاستثمار الحقيقي على المدى البعيد غير الاعتراف شبه الحقيقي بخلق داعش ومساعدة الاخونج عليهم اللعنة جميعا",OFF,HS3,NOT_VLG,NOT_VIO,"Anyone who watches Hillary's words will put in the mouth of anyone who denies the existence of conspiracies against our country and neighboring countries. As soon as one conspiracy ends, a dozen more conspiracies are ready against us. Of course, their followers among us consider them the real investment in the long term, other than the semi-true admission of the creation of ISIS and the assistance of the Brotherhood, may they all be cursed."
137,يا الله بختنق,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"Oh God, I'm suffocating"
138,@USER خلاص اشغلتنا,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER You've made us busy
139,@USER سحبتوا مني لكن ما جاء شي ع الايميل  URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER You withdrew from me, but nothing came to the email URL"
140,@USER يستااااار,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER You are amazing
141,@USER ايفانكا كلنا ندري طقطقه ولاهي داريه عن هوى دارهم بس اللي م يستحون هذا سعوووووودي احرجوه واحرجوا اهله منجد ان لم تستح فأفعل ماتشاء تربيه,OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER Ivanka we all know that she is chatty and she doesn’t know about the passion of her home, but the one who has no shame, this Saudi, embarrass him and embarrass his family, seriously, if you have no shame then do whatever you want, good manners"
142,@USER والله مافيه مسعورين زي العيال,OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER I swear there are no ones as mad as these kids
143,@USER انتي ماقلتي شي بهالمناسبه,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER You didn't say anything on this occasion
144,@USER تاريخهم اسود من يومهم الله يجعلهم من كذا واردى,OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER Their history is black since their day. May God make them like this and worse.
145,زعلت زيادة لأني ماشفت وجهك كثير,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,I got more upset because I didn't see your face much
146,لا مش وكده وبس لما روحت الجامعه اكتشفت ان انا محضر جدول التلات مش الاتنين وعليا النهارده رسم,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"No, not just that. When I went to university, I discovered that I had prepared the schedule for Tuesday, not Monday, and I had to draw today."
147,#تميم_قايدنا_وحمد_عدونا  الحمدالله اني مو قطريه,OFF,HS1,NOT_VLG,NOT_VIO,#Tamim_is_our_leader_and_Hamad_is_our_enemy Thank God I am not Qatari
148,RT @USER طيب لاتصيحح يا اخوي ترى الدعوة كرة قدم,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"RT @USER Ok, don't correct me, brother. The invitation is football."
149,@USER وينه دا وينه جبوولي هوا اتفاهم معاه,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER Where is he? Where is he? Bring me air so I can talk to him.
150,@USER يااااو فديت الخشه,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER Oh my God, I love this place"
151,@USER فعلا كلشي بسببها بس يالي قهرني هي بتتكلم و الكاميرا عليها طول الربورتاج بس بارش لا كانو هي النجمة لامعة و بارش الحارس  الشخصي ليش هذا الانحياز في الصحافة ليش نسيو نجومية بارش و شعبيتو في تركيا راحت الهيبة بتاع بارش صحافة تافهة صراحة,OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER Actually, everything is because of her, but what made me angry is that she was talking and the camera was on her throughout the report. But Barash was the shining star and Barash was the bodyguard. Why is there this bias in the press? Why did they forget Barash’s stardom and popularity in Türkiye? Barash’s prestige is gone. Frankly, trivial journalism."
152,@USER ياارب بس متاخدكيش الجلاله تانى وتقاوحينى لما اقولك هتكسلى بعد كده,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER Oh God, don't let your majesty take you again and fight me when I tell you that you will be lazy after this"
153,@USER انتي بتفضحي البت هنا عشان مش هتشوفها,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER You are embarrassing the girl here because you won't see her
154,"@USER لقطة جولاق ما حمستني قهرتني
الصور =",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER The Jollak shot didn't excite me, it made me angry.
Pictures ="
155,شعب الله المُتحَشِر,OFF,NOT_HS,NOT_VLG,NOT_VIO,God's Gathered People
156,صباح الخير .,OFF,NOT_HS,NOT_VLG,NOT_VIO,Good morning .
157,RT @USER بينما انا قاعدة بالبنك ناطرة دوري ، سمعت موظفة عّم تلقي محاضرة طبية لزبون سعل عدة مرات قدامها و بلشت تحكيلو عن فوائد الدوش…,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"RT @USER While I was sitting at the bank waiting for my turn, I heard an employee giving a medical lecture to a customer who had coughed several times in front of her. She started telling him about the benefits of showering..."
158,RT @USER عشت فى البلد سنيين طوال وشفت فيها استفتاءات وانتخابات  عجيبه وغريبه بس عمرة ما شفت فى سخافه اللى بيحصل الان,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"RT @USER I lived in the country for many years and saw strange and bizarre referendums and elections, but I have never seen anything as ridiculous as what is happening now."
159,@USER واللي تقصر عباته شبرين وتطلع بعد طويلة,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER And the one whose abaya is two inches shorter and then appears long
160,أوكي مو كل عطر رجالي يناسب بنت !!!!,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"Okay, not every men's perfume suits a girl!!!!"
161,@USER نصاب لااحاد يشتري تفو عليك يالجزمه,OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER You are a scammer. No one should buy it. Shame on you, you idiot."
162,اوفففففر عااد  بعض الحريم مادري بهم شفاحه ولا قلة ادددب ؟؟؟؟ عيب والله!!!! URL,OFF,HS6,NOT_VLG,NOT_VIO,"Oof, some women, I don't know if they are naughty or ill-mannered??? Shame on me!!!! URL"
163,@USER شوفي #بوعصا شن كاتب,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER Look what #Bouassa wrote
164,تبقى معدية ماتسلمش عليا عينها فعنياااا ينفع كدا يرضيكوا كذا لاااء لااءء لا لااء,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"It remains contagious. Don't look at me. Is this okay? Is this okay? No, no, no, no."
165,RT @USER صارت لي بالثانوي ! جيت متاخر ٧ وقالت طالعه مع واحد؟ المشكله اهلي موصليني المدرسه وانا كنت غبيه ساكته ماعرف اتكلم …,OFF,NOT_HS,NOT_VLG,NOT_VIO,RT @USER It happened to me in high school! I came in late at 7 and she said I was going out with someone? The problem was my family dropped me off at school and I was stupid and silent and didn’t know what to say…
166,@USER مرة الجاية ختي Tag بدل تخلينا نفتش في الFollowing بتاعك ️,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER Next time, tag your sister instead of making us search through your following"
167,@USER ياريت,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER I wish
168,دعايات زعل وخضرا ع التلفزيون الاردني بتمغص,OFF,NOT_HS,NOT_VLG,NOT_VIO,Zaal and Khadra ads on Jordanian TV are disgusting
169,"@USER برافو يا مريسيل اقسم بالله انك أذكى اعلامي
يقولكم  الدوري  بالريوس 
يا جمهور الأهلي اتركو #المريسيل_يتكتك
هذا تكتيكه للدوري ليتحول للاهلي
الآسيوية أضاعها الهلال بسبب المريسيل جعلهم يعيشون في وهم ترشيحه لهم
وسقطو في متاهات ومصيدة المريسيل كالعاده 
واكلهم اوراوا ساده",OFF,HS3,NOT_VLG,NOT_VIO,"@USER Bravo, Merisil. I swear to God that you are the smartest media person.
He tells you that the league is based on heads.
Oh Al-Ahly fans, leave #Mersil_Tiktak.
This is his tactic for the league to turn it into Al-Ahly's.
Al-Hilal lost the Asian Cup because of Merisil. He made them live in the illusion that he nominated them.
And they fell into the labyrinths and trap of Merisil as usual.
And they ate the plain Urawa."
170,@USER تقلقن حنوكك انت وياهم همداكم قسم اني مشغول واشغلتوني,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,@USER You and your Hanouk are worrying me. I swear I am busy and you have kept me busy.
171,"وش هالشفاحه والانحطاط بالتاق من اغلب البنات ، حتى لو العيال تغزلو ببنت ترامب وغيره من اعذاركم السخيفه ، نظل بنات !!
عجبك امدحي بنفسك وبين اللي حولي مو لازم كل العالم تعرفك انك مشفوحه الله لا يبلانا  #بايع_الكليجا",OFF,HS6,NOT_VLG,NOT_VIO,"What is this vulgarity and decadence with the tag of most girls, even if the boys flirt with Trump's daughter and other of your ridiculous excuses, we are still girls!! If you like it, praise yourself and those around you. The whole world does not need to know that you are vulgar. May God not test us #Baie_al-Klijah"
172,"RT @USER ألحظه السعاده ...ياويلكم ياعذال ..تهزاوا مكاني ..واصل حدي ههه
كلام عادي وربي في الزمن مردوا غدار في الشيطنه ...",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"RT @USER A moment of happiness... Woe to you critics... You mocked my place... I'm still here haha ​​
Normal talk, by God, in time, treacherous people have become evil..."
173,ابعتيلى طيب  URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,Please send me the URL
174,"ياخي اللي يقولون انها كلمات محسن بن تركي اشفييه ترا لو صدق بيقولون ماهي جريمه يعني وبعدين هاني يبي شو منجد السالفه من البارح وباقي للحين
#حياتك23",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"Oh man, those who say that these are the words of Mohsen bin Turki, what's wrong with them? If they're telling the truth, they'll say it's not a crime. And besides, what does Hani really want? The story has been going on since yesterday and it's still going on. #YourLife23"
175,"RT @USER أمه في البيت كانت تناديه سلوم
يعصب 
يقول لا تقولين سلوم اسمي سليمان ‍♂

والحين خطيبته تناديه : لومي 
يرد عليها : اعصريني ل…",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"RT @USER His mother at home used to call him Salloum. He gets angry. He says, ""Don't say Salloum, my name is Suleiman."" Now his fiancée calls him, ""Lomi."" He replies, ""Squeeze me..."""
176,ايه الفراغ ده  URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,What is this empty URL?
177,"RT @USER واللى استجدعنا معاهم
طلعوا مش صافيين من جواهم.",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO,"RT @USER Those who begged us, turned out to be not pure inside."
178,@USER ماتجي ي بااااااااااااااااااااااااااااااااااااااع,OFF,NOT_HS,NOT_VLG,NOT_VIO,"@USER Don't come to me, baaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa"
179,@USER قاعد تشد وجهك وتلوي فمك وخشمك عشان تبان الغمازه مدري الحفره الي بوجهك  ونظام خالف تعرف عشان رتويت يحمار الغلط غلط على الانثى والذكر مو عشان العيال سوو غلط خلاص البنات يسون مثلهم وثاني شي الرجال ازعجوه برزقه وبالنهايه لو تعصر وجهك من هنا الى بكره ماراح تكون زين وتتميلح  URL,OFF,HS6,NOT_VLG,NOT_VIO,"@USER You are pulling your face and twisting your mouth and nose to show the dimple. I don’t know about the hole on your face and the system of disagreement. You know, for the sake of a retweet, it’s a mistake. It’s wrong for the female and the male. It’s not because the boys did something wrong. The girls are already doing the same. Secondly, the men are bothered by their livelihood. In the end, if you squeeze your face from now until tomorrow, you won’t be good and you will be flirty. URL"
